time,interval,encR,encL,wR,wL,wdotR,wdotL,wddotR,wddotL,pwmR,pwmL,x,y,theta,x_ref,y_ref,theta_ref,vel_v,vel_w,e_x,e_y,e_theta,u_R,u_L,tau_R,tau_L
1548676040.280426,0.03176999092102051,8654,7231,3.3747577333484102,5.2155346788111805,-7.669903939428213,-15.339807878856382,0.0,191.7475984857059,185.51525091850397,215.16261342260458,0.20637765889027879,1.7951852401979147,2.289349811515077,0.17073157398559549,1.9860666664422175,2.9787275314331074,0.0,0.0,0.16859980343817585,-0.098925576467287751,0.68485154731111741,0.5182160663976656,-0.0076544654038839532,0.010343286544638938,0.011990004310460687
1548676040.328736,0.04639601707458496,8664,7246,3.067961575771282,4.601942363656923,-7.669903939428202,-15.339807878856426,2.886579864025407e-13,-1.1102230246251565e-12,185.51525091850397,215.16261342260458,0.20254859629479691,1.7974923671825174,2.2771030563075656,0.17073157398559549,1.9860666664422175,2.9787275314331074,0.0,0.0,0.16859980343817585,-0.098925576467287751,0.68485154731111741,0.5182160663976656,-0.0076544654038839532,0.010343286544638938,0.011990004310460687
1548676040.361037,0.030444860458374023,8674,7258,3.067961575771282,3.6815538909255388,0.0,-23.009711818284618,191.74759848570503,-191.7475984857048,185.51525091850397,215.16261342260458,0.20014067908473143,1.7987597008334517,2.271382598448517,0.16223837233395014,1.9874622741630099,2.9873346328735373,0.0,0.0,0.16869072149816638,-0.092675166677247858,0.71595203442502031,0.5182160663976656,-0.0076544654038839532,0.010343286544638938,0.011990004310460687
1548676040.406925,0.044384002685546875,8682,7268,2.454369260617026,3.067961575771282,-15.339807878856403,-15.339807878856416,-383.49519697141005,191.74759848570505,171.42242250211535,202.61174893385905,0.19721357561930292,1.8004681255313799,2.2665588493698627,0.16223837233395014,1.9874622741630099,2.9873346328735373,0.0,0.0,0.16869072149816638,-0.092675166677247858,0.71595203442502031,0.48205933189867478,-0.0079487329549566693,0.0095229565898548897,0.011255594681788127
1548676040.440729,0.031738996505737305,8689,7277,2.1475731030398975,2.761165418194154,-7.669903939428213,-7.669903939428202,191.74759848570474,191.74759848570534,171.42242250211535,202.61174893385905,0.19539735041205528,1.8014378479634818,2.264037113574989,0.16223837233395014,1.9874622741630099,2.9873346328735373,0.0,0.0,0.16869072149816638,-0.092675166677247858,0.71595203442502031,0.48205933189867478,-0.0079487329549566693,0.0095229565898548897,0.011255594681788127
1548676040.488487,0.046629905700683594,8695,7285,1.8407769454627694,2.454369260617026,-7.669903939428202,-7.669903939428202,2.886579864025407e-13,0.0,163.83175826428266,195.56135482907098,0.19323773187942775,1.8026435419695694,2.2618938969605744,0.15385154976930066,1.9887663691384798,2.9958222389221212,0.0,0.0,0.16971515996917066,-0.087967722174347729,0.73273928895532014,0.46489443148724729,-0.0080515310135793189,0.0091389037273135118,0.010901556826638115
1548676040.519541,0.03065800666809082,8701,7291,1.8407769454627694,1.8407769454627694,0.0,-15.339807878856416,191.74759848570503,-191.74759848570534,163.83175826428266,195.56135482907098,0.19198190442290144,1.8032567096618348,2.2616025083595392,0.15385154976930066,1.9887663691384798,2.9958222389221212,0.0,0.0,0.16971515996917066,-0.087967722174347729,0.73273928895532014,0.46489443148724729,-0.0080515310135793189,0.0091389037273135118,0.010901556826638115
1548676040.571316,0.04601287841796875,8706,7295,1.533980787885641,1.227184630308513,-7.669903939428208,-15.339807878856409,-191.7475984857052,1.7763568394002505e-13,163.83175826428266,195.56135482907098,0.19061914377351541,1.8040879653806845,2.2615369597286361,0.14530803923981953,1.9900206569481873,3.0044573307037372,0.0,0.0,0.17246405752858451,-0.083384796096062849,0.74310610819564316,0.46051449469523886,-0.0078612304438191311,0.0091389037273135118,0.010901556826638115
1548676040.598766,0.029703855514526367,8710,7299,1.227184630308513,1.227184630308513,-7.669903939428202,0.0,1.5543122344752192e-13,383.4951969714102,162.63495809579399,193.36164120123604,0.18983325713735222,1.8043825737040347,2.262087626887237,0.14530803923981953,1.9900206569481873,3.0044573307037372,0.0,0.0,0.17246405752858451,-0.083384796096062849,0.74310610819564316,0.46051449469523886,-0.0078612304438191311,0.0090725170944500021,0.010779606177445267
1548676040.648054,0.04741096496582031,8713,7302,0.9203884727313847,0.9203884727313847,-7.669903939428208,-7.669903939428208,-1.5543122344752192e-13,-191.7475984857052,162.63495809579399,193.36164120123604,0.18876394904790714,1.8049228616215753,2.2630726620334984,0.14530803923981953,1.9900206569481873,3.0044573307037372,0.0,0.0,0.17246405752858451,-0.083384796096062849,0.74310610819564316,0.46051449469523886,-0.0078612304438191311,0.0090725170944500021,0.010779606177445267
1548676040.679383,0.030014991760253906,8716,7304,0.9203884727313847,0.6135923151542565,0.0,-7.669903939428204,191.7475984857052,8.881784197001252e-14,164.74699476012646,193.75775085504401,0.18826609587885346,1.8051725419898621,2.2636140431744751,0.13701603482110997,1.991164965990009,3.0128279209136983,0.0,0.0,0.17621546187328915,-0.079121163086547985,0.74967806592345765,0.46375856121146436,-0.0075345631550432224,0.0091899547300765515,0.010801663402016416
1548676040.727001,0.04615187644958496,8718,7306,0.6135923151542565,0.6135923151542565,-7.669903939428204,0.0,-191.7475984857051,191.7475984857051,164.74699476012646,193.75775085504401,0.18763908795728337,1.8054768176673994,2.2646236156705188,0.13701603482110997,1.991164965990009,3.0128279209136983,0.0,0.0,0.17621546187328915,-0.079121163086547985,0.74967806592345765,0.46375856121146436,-0.0075345631550432224,0.0091899547300765515,0.010801663402016416
1548676040.758734,0.030264854431152344,8720,7307,0.6135923151542565,0.30679615757712825,0.0,-7.669903939428206,191.7475984857051,-191.74759848570514,164.74699476012646,193.75775085504401,0.18736412457467388,1.8055938091820662,2.2649079670870065,0.13701603482110997,1.991164965990009,3.0128279209136983,0.0,0.0,0.17621546187328915,-0.079121163086547985,0.74967806592345765,0.46375856121146436,-0.0075345631550432224,0.0091899547300765515,0.010801663402016416
1548676040.806559,0.046254873275756836,8721,7308,0.30679615757712825,0.30679615757712825,-7.669903939428206,0.0,-191.74759848570514,191.74759848570514,169.59501054862656,195.8549540717589,0.1870429022687731,1.8057536421898115,2.2655724392866028,0.12821014567094349,1.9923051625507391,3.02170732021332,0.0,0.0,0.18135147883982433,-0.073972723483140379,0.75679935312631352,0.47099121893406631,-0.0070113367899781592,0.0094218427650933946,0.010880779649071453
1548676040.839516,0.03138303756713867,8721,7308,0.0,0.0,-7.669903939428206,-7.669903939428206,0.0,-191.74759848570514,169.59501054862656,195.8549540717589,0.18695479995466616,1.805788217575705,2.2651185226086676,0.12821014567094349,1.9923051625507391,3.02170732021332,0.0,0.0,0.18135147883982433,-0.073972723483140379,0.75679935312631352,0.47099121893406631,-0.0070113367899781592,0.0094218427650933946,0.010880779649071453
1548676040.88707,0.045516014099121094,8722,7308,0.30679615757712825,0.0,7.669903939428206,0.0,383.4951969714103,191.74759848570514,173.61213711185846,196.74677055287188,0.18688413827624376,1.8058157219418622,2.2660855518978122,0.11985624812762426,1.9933114981523907,3.0301216125488302,0.0,0.0,0.18698367258467849,-0.068445724827026197,0.76487149186626624,0.47908115085021935,-0.0064165039396542056,0.0096826160365848964,0.010967873449974531
1548676040.918852,0.030155181884765625,8722,7308,0.0,0.0,-7.669903939428206,0.0,-383.4951969714103,0.0,173.61213711185846,196.74677055287188,0.18679913056219097,1.8058660050564055,2.2663537124060142,0.11985624812762426,1.9933114981523907,3.0301216125488302,0.0,0.0,0.18698367258467849,-0.068445724827026197,0.76487149186626624,0.47908115085021935,-0.0064165039396542056,0.0096826160365848964,0.010967873449974531
1548676040.974524,0.04619717597961426,8722,7308,0.0,0.0,0.0,0.0,191.74759848570514,0.0,179.31460482039893,199.07103868961983,0.18684306668547015,1.8058347701393596,2.2663484867231012,0.11144160208071342,1.9942533920021419,3.0385888099670431,0.0,0.0,0.19295376000968403,-0.062902214757894231,0.77200919493622289,0.48945161059865394,-0.0057737285271708821,0.0099994197981704783,0.01109699945757164
1548676040.999384,0.03113698959350586,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,179.31460482039893,199.07103868961983,0.18681066344947925,1.805860399544853,2.266385313878116,0.11144160208071342,1.9942533920021419,3.0385888099670431,0.0,0.0,0.19295376000968403,-0.062902214757894231,0.77200919493622289,0.48945161059865394,-0.0057737285271708821,0.0099994197981704783,0.01109699945757164
1548676041.047017,0.045905113220214844,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,179.31460482039893,199.07103868961983,0.18682846254309179,1.8058483302155288,2.2664650479028525,0.11144160208071342,1.9942533920021419,3.0385888099670431,0.0,0.0,0.19295376000968403,-0.062902214757894231,0.77200919493622289,0.48945161059865394,-0.0057737285271708821,0.0099994197981704783,0.01109699945757164
1548676041.079363,0.03021693229675293,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,185.50781219395805,201.74967653668443,0.18680826468797193,1.8058717353699647,2.2664100032282715,0.10265005608226715,1.9951621712933403,3.0474272012710593,0.0,0.0,0.1992729861604583,-0.056716650776229352,0.78092431911132465,0.49916988208093344,-0.005105005786230174,0.010305989566331003,0.011208315363149136
1548676041.126397,0.04618215560913086,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,185.50781219395805,201.74967653668443,0.186796520467368,1.805857546414589,2.2663927632537044,0.10265005608226715,1.9951621712933403,3.0474272012710593,0.0,0.0,0.1992729861604583,-0.056716650776229352,0.78092431911132465,0.49916988208093344,-0.005105005786230174,0.010305989566331003,0.011208315363149136
1548676041.162448,0.03143000602722168,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,185.50781219395805,201.74967653668443,0.18680326222122148,1.8058760617683824,2.2663987727245849,0.094520040736507036,1.9959300087138254,3.0555933952331564,0.0,0.0,0.20503780972024144,-0.050952843907520945,0.78919462250857153,0.49916988208093344,-0.005105005786230174,0.010305989566331003,0.011208315363149136
1548676041.207043,0.04609799385070801,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,190.53004425162962,203.58935286650816,0.18679415650784675,1.8058791452545517,2.2663514290931146,0.094520040736507036,1.9959300087138254,3.0555933952331564,0.0,0.0,0.20503780972024144,-0.050952843907520945,0.78919462250857153,0.50803539679345966,-0.0044994558395071854,0.010585002458423868,0.011310519603694898
1548676041.238707,0.030153989791870117,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,190.53004425162962,203.58935286650816,0.18680001652551065,1.8058706905633222,2.2664482652452262,0.094520040736507036,1.9959300087138254,3.0555933952331564,0.0,0.0,0.20503780972024144,-0.050952843907520945,0.78919462250857153,0.50803539679345966,-0.0044994558395071854,0.010585002458423868,0.011310519603694898
1548676041.286804,0.044447898864746094,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,195.73486117379767,205.58186340245751,0.18679472710559611,1.8058737016758075,2.266433752144958,0.086135942102539526,1.9966528177921323,3.0640085935592674,0.0,0.0,0.21096398185519225,-0.044982829042394909,0.79768423438461289,0.5173342694783658,-0.0038882451876365159,0.01087415895409987,0.011421214633469862
1548676041.318099,0.029860973358154297,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,195.73486117379767,205.58186340245751,0.18678147419012345,1.8058787592832257,2.2665313877510078,0.086135942102539526,1.9966528177921323,3.0640085935592674,0.0,0.0,0.21096398185519225,-0.044982829042394909,0.79768423438461289,0.5173342694783658,-0.0038882451876365159,0.01087415895409987,0.011421214633469862
1548676041.374178,0.047499895095825195,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,201.16387009742687,207.70045757835999,0.18678413937814878,1.8058817065320425,2.2664023138049085,0.077452639230653098,1.9973278586486389,3.0727180957794213,0.0,0.0,0.21703988552306197,-0.038760392738120056,0.80635214981218173,0.5270856946715593,-0.0032583673015790376,0.011175770560968159,0.011538914309908888
1548676041.399437,0.03048110008239746,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,201.16387009742687,207.70045757835999,0.18678600962996939,1.8058831882301238,2.2664397550463109,0.077452639230653098,1.9973278586486389,3.0727180957794213,0.0,0.0,0.21703988552306197,-0.038760392738120056,0.80635214981218173,0.5270856946715593,-0.0032583673015790376,0.011175770560968159,0.011538914309908888
1548676041.447205,0.046666860580444336,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,201.16387009742687,207.70045757835999,0.18677115134298483,1.8058838568886537,2.2665415825138444,0.077452639230653098,1.9973278586486389,3.0727180957794213,0.0,0.0,0.21703988552306197,-0.038760392738120056,0.80635214981218173,0.5270856946715593,-0.0032583673015790376,0.011175770560968159,0.011538914309908888
1548676041.478854,0.03055405616760254,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,206.51588957892145,209.82248422419511,0.18676648219680181,1.8058819399531727,2.266425686199971,0.068862852402181485,1.9979204136832864,3.0813282966613795,0.0,0.0,0.22297541183114694,-0.03256663374150176,0.81486566017757545,0.53674208501694642,-0.0026437914208066876,0.011473104976606746,0.011656804679121951
1548676041.526582,0.046621084213256836,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,206.51588957892145,209.82248422419511,0.18676010496327425,1.8058869493879641,2.2664292180761425,0.068862852402181485,1.9979204136832864,3.0813282966613795,0.0,0.0,0.22297541183114694,-0.03256663374150176,0.81486566017757545,0.53674208501694642,-0.0026437914208066876,0.011473104976606746,0.011656804679121951
1548676041.562884,0.03179597854614258,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,206.51588957892145,209.82248422419511,0.18676189935378104,1.8058773311517546,2.2664147861295882,0.060322090603073641,1.998435741206136,3.0898845911026025,0.0,0.0,0.22884916534580069,-0.026340577824283035,0.82346980497301425,0.53674208501694642,-0.0026437914208066876,0.011473104976606746,0.011656804679121951
1548676041.607229,0.04660916328430176,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,211.7782684635531,211.95811077769332,0.18675217117899595,1.8058906941500503,2.2664711888831639,0.060322090603073641,1.998435741206136,3.0898845911026025,0.0,0.0,0.22884916534580069,-0.026340577824283035,0.82346980497301425,0.5463002315778378,-0.0020488592752463536,0.011765459359086284,0.01177545059876074
1548676041.638812,0.030488014221191406,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,211.7782684635531,211.95811077769332,0.18675370753030357,1.8058781810131983,2.2664654272565947,0.060322090603073641,1.998435741206136,3.0898845911026025,0.0,0.0,0.22884916534580069,-0.026340577824283035,0.82346980497301425,0.5463002315778378,-0.0020488592752463536,0.011765459359086284,0.01177545059876074
1548676041.685949,0.04664802551269531,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,217.09818419326515,214.19686945402427,0.18674714819235733,1.8058928535623222,2.266546622165051,0.051857614729287446,1.9988738133511124,3.0983603954315209,0.0,0.0,0.23460693072356403,-0.020183266974273445,0.83170135857939842,0.55606596078461168,-0.0014626026157968097,0.012061010232959175,0.011899826080779125
1548676041.718721,0.031655073165893555,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,217.09818419326515,214.19686945402427,0.18675247214640647,1.8058792479483141,2.2664332949429276,0.051857614729287446,1.9988738133511124,3.0983603954315209,0.0,0.0,0.23460693072356403,-0.020183266974273445,0.83170135857939842,0.55606596078461168,-0.0014626026157968097,0.012061010232959175,0.011899826080779125
1548676041.77116,0.046228885650634766,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,222.25719449490981,216.32149789038468,0.18676267763398235,1.8058883376881558,2.2666240009997023,0.043379249309627721,1.9992405807617095,3.1068466901779197,0.0,0.0,0.24030227378522045,-0.013878651982247012,0.84026733219014638,0.56547634675102643,-0.00088524594587838235,0.012347621916383878,0.01201786099391026
1548676041.798937,0.029952049255371094,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,222.25719449490981,216.32149789038468,0.18675159118417722,1.8058761466336064,2.2665036301053516,0.043379249309627721,1.9992405807617095,3.1068466901779197,0.0,0.0,0.24030227378522045,-0.013878651982247012,0.84026733219014638,0.56547634675102643,-0.00088524594587838235,0.012347621916383878,0.01201786099391026
1548676041.847639,0.04657697677612305,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,222.25719449490981,216.32149789038468,0.18673759622612832,1.8058967009298221,2.2665391711627305,0.043379249309627721,1.9992405807617095,3.1068466901779197,0.0,0.0,0.24030227378522045,-0.013878651982247012,0.84026733219014638,0.56547634675102643,-0.00088524594587838235,0.012347621916383878,0.01201786099391026
1548676041.879596,0.03155803680419922,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,227.36021400498578,218.55428884496317,0.18674541165965847,1.8058838182168868,2.2665807622919152,0.035064773685385617,1.9995295915427358,3.1151661872863792,0.0,0.0,0.24585241582212083,-0.0077266812420339198,0.84850298478776809,0.57495413804902973,-0.00033912298763574822,0.012631123000276988,0.012141904935831288
1548676041.927342,0.04655194282531738,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,227.36021400498578,218.55428884496317,0.18674009190107049,1.8058951500137412,2.2665552203624886,0.035064773685385617,1.9995295915427358,3.1151661872863792,0.0,0.0,0.24585241582212083,-0.0077266812420339198,0.84850298478776809,0.57495413804902973,-0.00033912298763574822,0.012631123000276988,0.012141904935831288
1548676041.960471,0.030435800552368164,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,227.36021400498578,218.55428884496317,0.18673630647310058,1.8058905685873206,2.2664682759521964,0.026623222186873421,1.9997527238634676,3.1236106872558618,0.0,0.0,0.24585241582212083,-0.0077266812420339198,0.84850298478776809,0.57495413804902973,-0.00033912298763574822,0.012631123000276988,0.012141904935831288
1548676042.005955,0.04664421081542969,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,232.42022278490819,220.73376710373063,0.18674005539150734,1.8058919040380355,2.2665323232256083,0.026623222186873421,1.9997527238634676,3.1236106872558618,0.0,0.0,0.25142979020114942,-0.0013400027490366589,0.85714241130366542,0.58430748047627767,0.0002089601420189463,0.012912234599161566,0.012262987061318368
1548676042.038784,0.03141212463378906,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,232.42022278490819,220.73376710373063,0.18672888422877268,1.8059038681493649,2.2666263643741829,0.026623222186873421,1.9997527238634676,3.1236106872558618,0.0,0.0,0.25142979020114942,-0.0013400027490366589,0.85714241130366542,0.58430748047627767,0.0002089601420189463,0.012912234599161566,0.012262987061318368
1548676042.087305,0.045300960540771484,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,237.47958550578284,222.96398541183683,0.18672920420128583,1.8058927740133832,2.2665226633398596,0.018237894608004179,1.9999035247959234,3.1319973707199122,0.0,0.0,0.2568946700416852,0.005014758352301793,0.86555706049579051,0.59372554382121401,0.00074726595499587101,0.013193310305876824,0.01238688807843538
1548676042.118418,0.030505895614624023,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,237.47958550578284,222.96398541183683,0.18674783792052771,1.8058982037399545,2.2666079893614168,0.018237894608004179,1.9999035247959234,3.1319973707199122,0.0,0.0,0.2568946700416852,0.005014758352301793,0.86555706049579051,0.59372554382121401,0.00074726595499587101,0.013193310305876824,0.01238688807843538
1548676042.167012,0.0448451042175293,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,237.47958550578284,222.96398541183683,0.18671916998552412,1.8058972572661818,2.2666037746305503,0.0096980865636814174,1.9999854691846368,3.1405375719070459,0.0,0.0,0.26244880535767312,0.011452597690682229,0.87387965258347,0.59372554382121401,0.00074726595499587101,0.013193310305876824,0.01238688807843538
1548676042.198228,0.03012704849243164,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,242.76589580123382,225.43165956527065,0.18672587260391296,1.8059038552092437,2.266597392298467,0.0096980865636814174,1.9999854691846368,3.1405375719070459,0.0,0.0,0.26244880535767312,0.011452597690682229,0.87387965258347,0.60374361158463119,0.0012835723425620171,0.013486994211179658,0.012523981086959481
1548676042.24606,0.04662513732910156,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,242.76589580123382,225.43165956527065,0.18672486889306755,1.8059083107775675,2.2665932491537326,0.0096980865636814174,1.9999854691846368,3.1405375719070459,0.0,0.0,0.26244880535767312,0.011452597690682229,0.87387965258347,0.60374361158463119,0.0012835723425620171,0.013486994211179658,0.012523981086959481
1548676042.27931,0.03164386749267578,8722,7308,0.0,0.0,0.0,0.0,0.0,0.0,281.4434665262026,233.7093120115924,0.18672996199548431,1.805901836359856,2.2664437115260054,0.0014779907361459829,1.9999941420603931,-3.1344276348697084,0.0,0.0,0.26770911653281515,0.017788842746124731,-5.400941523473751,0.66440927459663435,0.0070678132068897476,0.015635748140344588,0.012983850667310689
1548676042.326781,0.046762943267822266,8725,7308,0.9203884727313847,0.0,23.009711818284618,0.0,575.2427954571154,0.0,281.4434665262026,233.7093120115924,0.18674928877181704,1.8058968304072747,2.2724668502617615,0.0014779907361459829,1.9999941420603931,-3.1344276348697084,0.0,0.0,0.26770911653281515,0.017788842746124731,-5.400941523473751,0.66440927459663435,0.0070678132068897476,0.015635748140344588,0.012983850667310689
1548676042.360644,0.03040790557861328,8735,7308,3.067961575771282,0.0,53.68932757599744,0.0,766.9903939428204,0.0,281.4434665262026,233.7093120115924,0.18550619263686977,1.8060598108131871,2.2879799368818992,0.0014779907361459829,1.9999941420603931,-3.1344276348697084,0.0,0.0,0.26770911653281515,0.017788842746124731,-5.400941523473751,0.66440927459663435,0.0070678132068897476,0.015635748140344588,0.012983850667310689
1548676042.406072,0.04666590690612793,8749,7309,4.295146206079795,0.30679615757712825,30.679615757712817,7.669903939428206,-575.2427954571156,191.74759848570514,334.33617917974345,257.51815871731355,0.18330998863253462,1.806401154597489,2.3138040614941882,-0.0069843879801885552,1.9999335079208689,-3.1259650389300724,0.0,0.0,0.27267568315810076,0.016958946628737898,-5.4164651576337857,0.75128657927513465,0.012599895460544491,0.018311239692684909,0.014044083216145876
1548676042.438817,0.03173017501831055,8764,7316,4.601942363656923,2.1475731030398975,7.669903939428213,46.01942363656923,-575.2427954571151,958.7379924285254,334.33617917974345,257.51815871731355,0.18129747330396528,1.8066608862588491,2.3273540450516466,-0.0069843879801885552,1.9999335079208689,-3.1259650389300724,0.0,0.0,0.27267568315810076,0.016958946628737898,-5.4164651576337857,0.75128657927513465,0.012599895460544491,0.018311239692684909,0.014044083216145876
1548676042.486638,0.04673504829406738,8780,7330,4.908738521234052,4.295146206079795,7.669903939428213,53.68932757599744,0.0,191.74759848570523,376.77985023381331,279.84102626962397,0.17629901800457903,1.8090843378047985,2.3345478768441663,-0.015427070117647648,1.999801558195865,-3.117521325741901,0.0,0.0,0.27387138564666252,0.0088134504074665887,-5.4486870261456719,0.84541437320891211,0.016428663033810395,0.020893949603336261,0.015508868444646953
1548676042.518173,0.030453920364379883,8797,7347,5.2155346788111805,5.2155346788111805,7.669903939428213,23.00971181828464,0.0,-766.99039394282,376.77985023381331,279.84102626962397,0.17200160100829273,1.810845203632941,2.336454262902905,-0.015427070117647648,1.999801558195865,-3.117521325741901,0.0,0.0,0.27387138564666252,0.0088134504074665887,-5.4486870261456719,0.84541437320891211,0.016428663033810395,0.020893949603336261,0.015508868444646953
1548676042.567069,0.046729087829589844,8816,7365,5.829126993965436,5.522330836388308,15.339807878856382,7.669903939428191,191.7475984857042,-383.4951969714112,376.77985023381331,279.84102626962397,0.16610799632775183,1.8134498816264826,2.3372873527782598,-0.023891909924987319,1.9995977588977663,-3.1090540329562564,0.0,0.0,0.26709746997007511,0.0083390622166337192,-5.4462227560067111,0.84541437320891211,0.016428663033810395,0.020893949603336261,0.015508868444646953
1548676042.598457,0.0315699577331543,8834,7383,5.522330836388308,5.522330836388308,-7.669903939428191,0.0,-575.2427954571143,-191.74759848570477,397.95311794412822,284.92848833680893,0.16155511514508261,1.8153627899640377,2.3373422499855394,-0.023891909924987319,1.9995977588977663,-3.1090540329562564,0.0,0.0,0.26709746997007511,0.0083390622166337192,-5.4462227560067111,0.87758106682269688,0.019490560757473366,0.022032540414989275,0.015753445458386688
1548676042.646603,0.045909881591796875,8853,7402,5.829126993965436,5.829126993965436,7.669903939428191,7.669903939428191,383.49519697140954,191.74759848570477,397.95311794412822,284.92848833680893,0.15472061938617049,1.8183089635914813,2.3373182174345466,-0.023891909924987319,1.9995977588977663,-3.1090540329562564,0.0,0.0,0.26709746997007511,0.0083390622166337192,-5.4462227560067111,0.87758106682269688,0.019490560757473366,0.022032540414989275,0.015753445458386688
1548676042.678339,0.030473947525024414,8873,7422,6.135923151542564,6.135923151542564,7.669903939428213,7.669903939428213,5.551115123125783e-13,5.551115123125783e-13,412.13692337009394,285.36165385105681,0.15064489046456517,1.8199366657999776,2.3367772037157439,-0.032333631807613547,1.9993229799299268,-3.1006078402148622,0.0,0.0,0.25879824488912906,0.0086548577769933743,-5.4376969329309599,0.89820891390936408,0.022107092035865014,0.022858026913469023,0.015814956384633625
1548676042.726972,0.0467829704284668,8893,7443,6.135923151542564,6.442719309119693,0.0,7.669903939428213,-191.7475984857053,0.0,412.13692337009394,285.36165385105681,0.14304526251259575,1.8232662811307294,2.3361725354880902,-0.032333631807613547,1.9993229799299268,-3.1006078402148622,0.0,0.0,0.25879824488912906,0.0086548577769933743,-5.4376969329309599,0.89820891390936408,0.022107092035865014,0.022858026913469023,0.015814956384633625
1548676042.760848,0.0316162109375,8913,7463,6.135923151542564,6.135923151542564,0.0,-7.669903939428213,0.0,-383.4951969714106,412.13692337009394,285.36165385105681,0.1382543711887716,1.8253300120499143,2.3359734252921731,-0.032333631807613547,1.9993229799299268,-3.1006078402148622,0.0,0.0,0.25879824488912906,0.0086548577769933743,-5.4376969329309599,0.89820891390936408,0.022107092035865014,0.022858026913469023,0.015814956384633625
1548676042.806023,0.04667305946350098,8933,7483,6.135923151542564,6.135923151542564,0.0,0.0,0.0,191.7475984857053,424.34162665036177,285.02748597421072,0.13206347987958106,1.8281144759784109,2.3351252791217743,-0.040985937211437826,1.9989681681198086,-3.0919482628451722,0.0,0.0,0.24939164638910677,0.0090057820363295682,-5.4279216881373458,0.91528720553703258,0.024492883019732986,0.023573512160050394,0.015833837678042004
1548676042.83815,0.030128002166748047,8953,7504,6.135923151542564,6.442719309119693,0.0,7.669903939428213,0.0,191.7475984857053,424.34162665036177,285.02748597421072,0.12726832899519988,1.8303939567030421,2.335387873419851,-0.040985937211437826,1.9989681681198086,-3.0919482628451722,0.0,0.0,0.24939164638910677,0.0090057820363295682,-5.4279216881373458,0.91528720553703258,0.024492883019732986,0.023573512160050394,0.015833837678042004
1548676042.886121,0.04680919647216797,8973,7524,6.135923151542564,6.135923151542564,0.0,-7.669903939428213,0.0,-383.4951969714106,437.66619924741235,286.16638127133109,0.12026812019928981,1.8335627088243358,2.3353720240899114,-0.049389458076656081,1.9985506373793498,-3.0835343758212463,0.0,0.0,0.24081212525342111,0.0099985552170360342,-5.418655590756277,0.93397266743069973,0.026811646369695463,0.024313766193219871,0.015897058506300209
1548676042.91735,0.03034806251525879,8993,7544,6.135923151542564,6.135923151542564,0.0,0.0,0.0,191.7475984857053,437.66619924741235,286.16638127133109,0.1151740170122183,1.8358632105367307,2.3345407481360008,-0.049389458076656081,1.9985506373793498,-3.0835343758212463,0.0,0.0,0.24081212525342111,0.0099985552170360342,-5.418655590756277,0.93397266743069973,0.026811646369695463,0.024313766193219871,0.015897058506300209
1548676042.966805,0.04653501510620117,9014,7564,6.442719309119693,6.135923151542564,7.669903939428213,0.0,191.7475984857053,0.0,437.66619924741235,286.16638127133109,0.10799486165049249,1.8391474661096503,2.3341651697025472,-0.057979248740182301,1.9980513678277187,-3.0749300877200501,0.0,0.0,0.23028271598428579,0.010405531491975248,-5.4088596533811053,0.93397266743069973,0.026811646369695463,0.024313766193219871,0.015897058506300209
